,City,Country,Date,Specie,Unnamed: 0,count,max,median,min,variance,iaqi,AQI
282812,Seattle,US,2020-03-29 00:00:00,o3,282812.0,207,33.6,27.2,21.6,88.33,23,42
282892,Seattle,US,2020-03-29 00:00:00,no2,282892.0,232,18.6,4.7,1.0,125.18,4,42
283493,Seattle,US,2020-03-29 00:00:00,co,283493.0,193,3.8,1.6,1.4,2.8,18,42
283602,Seattle,US,2020-03-29 00:00:00,pm25,283602.0,267,42.0,10.0,3.0,297.36,42,42
282875,Seattle,US,2020-03-30 00:00:00,o3,282875.0,216,32.8,27.2,23.3,69.41,23,46
282982,Seattle,US,2020-03-30 00:00:00,no2,282982.0,283,21.3,6.5,1.0,291.6,6,46
283479,Seattle,US,2020-03-30 00:00:00,so2,283479.0,24,1.5,1.5,1.5,0.0,1,46
283523,Seattle,US,2020-03-30 00:00:00,co,283523.0,212,4.3,1.8,1.5,3.6,20,46
283607,Seattle,US,2020-03-30 00:00:00,pm25,283607.0,279,38.0,11.0,1.0,399.71,46,46
282854,Seattle,US,2020-03-31 00:00:00,o3,282854.0,216,32.8,24.8,20.0,148.18,20,50
282918,Seattle,US,2020-03-31 00:00:00,no2,282918.0,272,27.8,7.5,1.0,455.58,7,50
283423,Seattle,US,2020-03-31 00:00:00,so2,283423.0,24,1.5,1.5,1.5,0.0,1,50
283581,Seattle,US,2020-03-31 00:00:00,co,283581.0,210,4.0,1.9,1.6,4.01,20,50
283677,Seattle,US,2020-03-31 00:00:00,pm25,283677.0,293,44.0,12.0,4.0,382.96,50,50
282803,Seattle,US,2020-04-01 00:00:00,o3,282803.0,207,32.0,23.3,14.5,297.05,19,55
282946,Seattle,US,2020-04-01 00:00:00,no2,282946.0,283,24.1,9.3,1.0,316.02,8,55
283433,Seattle,US,2020-04-01 00:00:00,so2,283433.0,24,1.5,1.5,1.5,0.0,1,55
283593,Seattle,US,2020-04-01 00:00:00,co,283593.0,207,5.5,2.2,1.8,8.2,25,55
283696,Seattle,US,2020-04-01 00:00:00,pm25,283696.0,306,51.0,14.0,5.0,627.59,55,55
282879,Seattle,US,2020-04-02 00:00:00,o3,282879.0,216,28.9,22.4,4.8,903.84,19,63
282887,Seattle,US,2020-04-02 00:00:00,no2,282887.0,283,24.1,10.2,1.0,302.28,9,63
283480,Seattle,US,2020-04-02 00:00:00,so2,283480.0,18,1.5,1.5,1.5,0.0,1,63
283583,Seattle,US,2020-04-02 00:00:00,co,283583.0,200,4.5,2.8,1.8,4.64,31,63
283614,Seattle,US,2020-04-02 00:00:00,pm25,283614.0,302,138.0,18.0,5.0,2251.7,63,63
282797,Seattle,US,2020-04-03 00:00:00,o3,282797.0,216,28.9,24.8,21.6,52.02,20,53
282973,Seattle,US,2020-04-03 00:00:00,no2,282973.0,276,20.4,5.6,1.0,244.4,5,53
283466,Seattle,US,2020-04-03 00:00:00,so2,283466.0,18,1.5,1.5,1.5,0.0,1,53
283489,Seattle,US,2020-04-03 00:00:00,co,283489.0,216,5.0,1.9,1.7,5.71,20,53
283627,Seattle,US,2020-04-03 00:00:00,pm25,283627.0,301,153.0,13.0,5.0,1403.59,53,53
282880,Seattle,US,2020-04-04 00:00:00,o3,282880.0,207,30.4,24.8,11.2,331.78,20,61
282994,Seattle,US,2020-04-04 00:00:00,no2,282994.0,283,24.1,6.5,1.9,195.52,6,61
283467,Seattle,US,2020-04-04 00:00:00,so2,283467.0,24,1.5,1.5,1.5,0.0,1,61
283594,Seattle,US,2020-04-04 00:00:00,co,283594.0,210,5.0,2.2,1.7,6.22,25,61
283633,Seattle,US,2020-04-04 00:00:00,pm25,283633.0,294,57.0,17.0,3.0,1229.98,61,61
282780,Seattle,US,2020-04-05 00:00:00,o3,282780.0,216,29.6,23.3,20.8,61.72,19,61
282913,Seattle,US,2020-04-05 00:00:00,no2,282913.0,277,9.3,4.7,1.9,27.89,4,61
283584,Seattle,US,2020-04-05 00:00:00,co,283584.0,213,3.8,2.0,1.5,1.75,23,61
283708,Seattle,US,2020-04-05 00:00:00,pm25,283708.0,301,120.0,17.0,5.0,1020.06,61,61
282841,Seattle,US,2020-04-06 00:00:00,o3,282841.0,215,32.0,24.1,13.6,299.72,20,70
282922,Seattle,US,2020-04-06 00:00:00,no2,282922.0,280,27.8,10.2,2.8,404.68,9,70
283468,Seattle,US,2020-04-06 00:00:00,so2,283468.0,24,1.5,1.5,1.5,0.0,1,70
283570,Seattle,US,2020-04-06 00:00:00,co,283570.0,213,5.0,2.2,1.7,8.02,25,70
283646,Seattle,US,2020-04-06 00:00:00,pm25,283646.0,303,80.0,21.0,5.0,1596.91,70,70
282876,Seattle,US,2020-04-07 00:00:00,o3,282876.0,193,30.4,24.8,12.1,194.45,20,78
282983,Seattle,US,2020-04-07 00:00:00,no2,282983.0,268,29.7,9.3,1.9,304.31,8,78
283481,Seattle,US,2020-04-07 00:00:00,so2,283481.0,24,1.5,1.5,1.5,0.0,1,78
283590,Seattle,US,2020-04-07 00:00:00,co,283590.0,210,5.7,2.2,1.9,8.21,25,78
283704,Seattle,US,2020-04-07 00:00:00,pm25,283704.0,251,74.0,25.0,13.0,1397.9,78,78
282831,Seattle,US,2020-04-08 00:00:00,o3,282831.0,184,33.6,24.1,14.5,324.03,20,107
282974,Seattle,US,2020-04-08 00:00:00,no2,282974.0,258,30.6,11.2,3.8,223.58,10,107
283422,Seattle,US,2020-04-08 00:00:00,so2,283422.0,24,1.5,1.5,1.5,0.0,1,107
283494,Seattle,US,2020-04-08 00:00:00,co,283494.0,207,5.8,2.5,2.0,7.74,28,107
283702,Seattle,US,2020-04-08 00:00:00,pm25,283702.0,240,78.0,38.0,13.0,1517.74,107,107
282868,Seattle,US,2020-04-09 00:00:00,o3,282868.0,192,36.1,27.2,12.8,508.25,23,107
282896,Seattle,US,2020-04-09 00:00:00,no2,282896.0,237,31.5,9.3,2.8,387.22,8,107
283428,Seattle,US,2020-04-09 00:00:00,so2,283428.0,24,1.5,1.5,1.5,0.0,1,107
283511,Seattle,US,2020-04-09 00:00:00,co,283511.0,213,6.1,2.3,1.6,9.86,25,107
283618,Seattle,US,2020-04-09 00:00:00,pm25,283618.0,224,153.0,38.0,9.0,2045.88,107,107
282813,Seattle,US,2020-04-10 00:00:00,o3,282813.0,184,31.2,24.1,10.4,477.3,20,95
282948,Seattle,US,2020-04-10 00:00:00,no2,282948.0,240,28.8,11.2,1.0,575.55,10,95
283473,Seattle,US,2020-04-10 00:00:00,so2,283473.0,24,1.5,1.5,1.5,0.0,1,95
283529,Seattle,US,2020-04-10 00:00:00,co,283529.0,216,6.3,2.4,1.4,13.88,26,95
283692,Seattle,US,2020-04-10 00:00:00,pm25,283692.0,244,81.0,33.0,5.0,1916.63,95,95
282844,Seattle,US,2020-04-11 00:00:00,o3,282844.0,192,37.6,29.6,21.6,201.18,25,74
282951,Seattle,US,2020-04-11 00:00:00,no2,282951.0,200,19.5,4.7,1.0,195.15,4,74
283452,Seattle,US,2020-04-11 00:00:00,so2,283452.0,24,1.5,1.5,1.5,0.0,1,74
283595,Seattle,US,2020-04-11 00:00:00,co,283595.0,210,4.3,1.7,1.2,5.58,18,74
283652,Seattle,US,2020-04-11 00:00:00,pm25,283652.0,257,59.0,23.0,5.0,934.43,74,74
282877,Seattle,US,2020-04-12 00:00:00,o3,282877.0,192,39.2,26.4,10.4,1065.52,22,72
282987,Seattle,US,2020-04-12 00:00:00,no2,282987.0,227,31.5,5.6,1.0,402.35,5,72
283596,Seattle,US,2020-04-12 00:00:00,co,283596.0,211,5.2,2.2,1.7,5.56,25,72
283634,Seattle,US,2020-04-12 00:00:00,pm25,283634.0,250,59.0,22.0,5.0,1886.46,72,72
282781,Seattle,US,2020-04-13 00:00:00,o3,282781.0,184,39.2,32.0,15.2,537.53,27,76
282955,Seattle,US,2020-04-13 00:00:00,no2,282955.0,234,33.4,9.3,1.9,523.65,8,76
283476,Seattle,US,2020-04-13 00:00:00,so2,283476.0,24,1.5,1.5,1.5,0.0,1,76
283531,Seattle,US,2020-04-13 00:00:00,co,283531.0,213,5.9,2.4,1.7,13.3,26,76
283611,Seattle,US,2020-04-13 00:00:00,pm25,283611.0,255,65.0,24.0,5.0,1385.5,76,76
282869,Seattle,US,2020-04-14 00:00:00,o3,282869.0,192,37.6,24.8,8.8,609.14,20,78
282988,Seattle,US,2020-04-14 00:00:00,no2,282988.0,235,32.5,9.3,1.0,660.95,8,78
283544,Seattle,US,2020-04-14 00:00:00,co,283544.0,208,7.8,2.6,1.8,13.03,30,78
283672,Seattle,US,2020-04-14 00:00:00,pm25,283672.0,257,61.0,25.0,5.0,1414.45,78,78
282826,Seattle,US,2020-04-15 00:00:00,o3,282826.0,192,36.1,22.4,8.8,701.2,19,61
282979,Seattle,US,2020-04-15 00:00:00,no2,282979.0,220,23.2,8.4,1.0,298.23,8,61
283576,Seattle,US,2020-04-15 00:00:00,co,283576.0,213,5.5,1.8,1.6,12.3,20,61
283636,Seattle,US,2020-04-15 00:00:00,pm25,283636.0,248,72.0,17.0,4.0,1084.06,61,61
282815,Seattle,US,2020-04-16 00:00:00,o3,282815.0,184,37.6,25.6,5.6,1012.14,21,78
282888,Seattle,US,2020-04-16 00:00:00,no2,282888.0,236,37.1,11.2,1.9,488.52,10,78
283566,Seattle,US,2020-04-16 00:00:00,co,283566.0,212,6.4,2.4,1.6,11.41,26,78
283603,Seattle,US,2020-04-16 00:00:00,pm25,283603.0,251,63.0,25.0,5.0,1682.47,78,78
282814,Seattle,US,2020-04-17 00:00:00,o3,282814.0,192,36.8,20.0,11.2,506.0,17,78
282911,Seattle,US,2020-04-17 00:00:00,no2,282911.0,240,36.2,12.1,2.8,510.89,11,78
283540,Seattle,US,2020-04-17 00:00:00,co,283540.0,213,5.6,2.7,1.9,10.17,31,78
283699,Seattle,US,2020-04-17 00:00:00,pm25,283699.0,258,65.0,25.0,5.0,1472.62,78,78
282842,Seattle,US,2020-04-18 00:00:00,o3,282842.0,192,25.6,14.5,0.8,394.7,12,70
282923,Seattle,US,2020-04-18 00:00:00,no2,282923.0,233,27.8,6.5,1.0,353.33,6,70
283591,Seattle,US,2020-04-18 00:00:00,co,283591.0,210,5.0,1.9,1.6,7.11,20,70
283688,Seattle,US,2020-04-18 00:00:00,pm25,283688.0,251,54.0,21.0,5.0,785.68,70,70
282804,Seattle,US,2020-04-19 00:00:00,o3,282804.0,80,26.4,22.4,20.0,40.8,19,46
282897,Seattle,US,2020-04-19 00:00:00,no2,282897.0,106,12.1,4.7,1.0,94.27,4,46
283586,Seattle,US,2020-04-19 00:00:00,co,283586.0,97,3.9,1.6,1.4,4.77,18,46
283619,Seattle,US,2020-04-19 00:00:00,pm25,283619.0,115,60.0,11.0,3.0,986.24,46,46
69988,Seattle,US,1/1/2020,o3,,21,29.6,28.9,25.6,8.14,24,53
70038,Seattle,US,1/1/2020,pm25,,304,75.0,13.0,1.0,670.64,53,53
70394,Seattle,US,1/1/2020,co,,69,4.5,2.4,1.3,11.5,26,53
70563,Seattle,US,1/1/2020,no2,,44,28.8,4.7,1.0,499.85,4,53
69910,Seattle,US,1/2/2020,o3,,207,32.0,21.6,6.4,469.85,18,61
70075,Seattle,US,1/2/2020,pm25,,292,53.0,17.0,1.0,819.06,61,61
70320,Seattle,US,1/2/2020,co,,232,5.6,2.4,1.3,13.35,26,61
70538,Seattle,US,1/2/2020,so2,,16,1.5,1.5,1.5,0.0,1,61
70604,Seattle,US,1/2/2020,no2,,278,43.6,10.2,1.0,755.39,9,61
69980,Seattle,US,1/3/2020,o3,,207,32.0,13.6,2.4,642.28,11,59
70046,Seattle,US,1/3/2020,pm25,,289,78.0,16.0,1.0,2438.75,59,59
70361,Seattle,US,1/3/2020,co,,237,14.3,2.8,1.6,64.43,31,59
70492,Seattle,US,1/3/2020,so2,,56,4.3,1.5,1.5,10.59,1,59
70603,Seattle,US,1/3/2020,no2,,288,41.7,13.9,1.9,1238.51,12,59
69915,Seattle,US,1/4/2020,o3,,216,35.2,28.1,18.4,219.78,24,55
70034,Seattle,US,1/4/2020,pm25,,309,57.0,14.0,2.0,691.67,55,55
70321,Seattle,US,1/4/2020,co,,236,5.3,2.0,1.3,10.32,23,55
70497,Seattle,US,1/4/2020,so2,,16,75.0,31.5,31.5,5046.0,44,55
70597,Seattle,US,1/4/2020,no2,,283,16.7,5.6,1.0,176.95,5,55
69911,Seattle,US,1/5/2020,o3,,207,28.1,24.1,15.2,198.17,20,65
70072,Seattle,US,1/5/2020,pm25,,290,42.0,13.0,1.0,478.98,53,65
70328,Seattle,US,1/5/2020,co,,228,5.2,2.1,1.6,7.69,24,65
70527,Seattle,US,1/5/2020,so2,,8,47.2,47.2,47.2,0.0,65,65
70564,Seattle,US,1/5/2020,no2,,281,13.9,5.6,1.9,111.57,5,65
69938,Seattle,US,10/1/2019,o3,,216,23.3,9.6,0.8,393.57,8,72
70010,Seattle,US,10/1/2019,pm25,,309,62.0,22.0,5.0,1272.48,72,72
70382,Seattle,US,10/1/2019,co,,216,7.6,3.3,1.7,22.2,36,72
70541,Seattle,US,10/1/2019,so2,,48,2.9,1.5,1.5,2.78,1,72
70588,Seattle,US,10/1/2019,no2,,276,28.8,12.1,3.8,281.21,11,72
69958,Seattle,US,10/10/2019,o3,,171,16.8,10.4,0.8,286.26,8,82
70066,Seattle,US,10/10/2019,pm25,,303,75.0,27.0,4.0,1516.37,82,82
70301,Seattle,US,10/10/2019,co,,211,7.2,3.1,2.2,10.9,35,82
70605,Seattle,US,10/10/2019,no2,,264,24.1,11.2,3.8,156.87,10,82
69948,Seattle,US,10/11/2019,o3,,207,27.2,12.8,4.0,378.38,10,99
70073,Seattle,US,10/11/2019,pm25,,307,70.0,35.0,11.0,1749.3,99,99
70391,Seattle,US,10/11/2019,co,,232,13.0,3.0,1.7,80.98,34,99
70523,Seattle,US,10/11/2019,so2,,24,1.5,1.5,1.5,0.0,1,99
70591,Seattle,US,10/11/2019,no2,,288,40.8,14.9,1.9,808.66,13,99
69928,Seattle,US,10/12/2019,o3,,207,24.8,6.4,0.8,293.73,5,124
70051,Seattle,US,10/12/2019,pm25,,309,82.0,45.0,13.0,1237.2,124,124
70302,Seattle,US,10/12/2019,co,,236,8.0,4.3,1.8,17.22,48,124
70526,Seattle,US,10/12/2019,so2,,56,2.9,1.5,1.5,2.44,1,124
70638,Seattle,US,10/12/2019,no2,,276,27.8,17.6,2.8,232.96,16,124
69981,Seattle,US,10/13/2019,o3,,216,23.3,8.8,0.8,317.79,7,132
70016,Seattle,US,10/13/2019,pm25,,310,82.0,48.0,16.0,1192.68,132,132
70334,Seattle,US,10/13/2019,co,,228,6.8,2.7,1.8,18.63,31,132
70493,Seattle,US,10/13/2019,so2,,56,2.9,1.5,1.5,2.44,1,132
70592,Seattle,US,10/13/2019,no2,,281,31.5,13.0,6.5,454.4,12,132
69906,Seattle,US,10/14/2019,o3,,207,21.6,9.6,1.6,341.48,8,112
70011,Seattle,US,10/14/2019,pm25,,298,70.0,40.0,17.0,1697.13,112,112
70384,Seattle,US,10/14/2019,co,,236,8.4,3.4,1.9,28.67,37,112
70517,Seattle,US,10/14/2019,so2,,24,1.5,1.5,1.5,0.0,1,112
70627,Seattle,US,10/14/2019,no2,,272,37.1,15.8,8.4,447.26,14,112
69965,Seattle,US,10/15/2019,o3,,207,14.5,8.0,0.8,205.65,7,137
70044,Seattle,US,10/15/2019,pm25,,306,76.0,50.0,23.0,1271.36,137,137
70385,Seattle,US,10/15/2019,co,,227,11.6,4.5,2.5,29.08,51,137
70524,Seattle,US,10/15/2019,so2,,24,1.5,1.5,1.5,0.0,1,137
70598,Seattle,US,10/15/2019,no2,,283,34.3,17.6,11.2,134.24,16,137
69916,Seattle,US,10/16/2019,o3,,207,24.8,10.4,1.6,507.86,8,99
70005,Seattle,US,10/16/2019,pm25,,312,78.0,35.0,6.0,2904.5,99,99
70346,Seattle,US,10/16/2019,co,,236,8.5,3.6,1.9,24.54,41,99
70542,Seattle,US,10/16/2019,so2,,24,1.5,1.5,1.5,0.0,1,99
70572,Seattle,US,10/16/2019,no2,,242,25.1,15.8,3.8,338.6,14,99
69949,Seattle,US,10/17/2019,o3,,216,28.1,20.8,12.8,139.17,17,68
70052,Seattle,US,10/17/2019,pm25,,305,76.0,20.0,5.0,1307.98,68,68
70386,Seattle,US,10/17/2019,co,,225,4.7,2.3,1.6,9.44,25,68
70644,Seattle,US,10/17/2019,no2,,256,26.9,9.3,1.9,339.82,8,68
69997,Seattle,US,10/18/2019,o3,,207,24.8,18.4,11.2,159.42,15,68
70057,Seattle,US,10/18/2019,pm25,,310,59.0,20.0,7.0,954.84,68,68
70314,Seattle,US,10/18/2019,co,,238,5.9,2.6,1.5,15.6,30,68
70560,Seattle,US,10/18/2019,no2,,275,27.8,11.2,1.0,365.5,10,68
69982,Seattle,US,10/19/2019,o3,,216,26.4,18.4,12.8,169.45,15,53
70017,Seattle,US,10/19/2019,pm25,,306,69.0,13.0,1.0,922.33,53,53
70303,Seattle,US,10/19/2019,co,,230,5.0,2.5,1.4,9.84,28,53
70581,Seattle,US,10/19/2019,no2,,285,22.3,8.4,1.0,222.71,8,53
69912,Seattle,US,10/2/2019,o3,,207,18.4,7.3,0.8,248.37,6,89
70004,Seattle,US,10/2/2019,pm25,,294,65.0,30.0,10.0,1371.72,89,89
70372,Seattle,US,10/2/2019,co,,231,9.0,3.6,2.3,44.14,41,89
70533,Seattle,US,10/2/2019,so2,,56,2.9,1.5,1.5,4.07,1,89
70559,Seattle,US,10/2/2019,no2,,266,31.5,16.7,6.5,458.06,15,89
69959,Seattle,US,10/20/2019,o3,,207,27.2,15.2,12.1,220.46,13,68
70067,Seattle,US,10/20/2019,pm25,,304,49.0,20.0,3.0,696.47,68,68
70373,Seattle,US,10/20/2019,co,,232,5.2,2.2,1.6,9.87,25,68
70606,Seattle,US,10/20/2019,no2,,211,13.9,6.5,1.9,86.72,6,68
69917,Seattle,US,10/21/2019,o3,,216,27.2,17.6,9.6,233.72,14,89
70025,Seattle,US,10/21/2019,pm25,,304,74.0,30.0,3.0,2102.96,89,89
70329,Seattle,US,10/21/2019,co,,230,6.4,2.3,1.4,16.32,25,89
70561,Seattle,US,10/21/2019,no2,,273,29.7,11.2,1.9,601.35,10,89
69989,Seattle,US,10/22/2019,o3,,207,24.8,19.2,9.6,141.27,16,84
70045,Seattle,US,10/22/2019,pm25,,305,59.0,28.0,2.0,1494.92,84,84
70315,Seattle,US,10/22/2019,co,,216,6.2,2.3,1.4,10.6,25,84
70615,Seattle,US,10/22/2019,no2,,279,27.8,7.5,1.0,331.2,7,84
69918,Seattle,US,10/23/2019,o3,,207,16.8,11.2,2.4,186.32,9,84
70006,Seattle,US,10/23/2019,pm25,,300,64.0,28.0,2.0,1360.01,84,84
70347,Seattle,US,10/23/2019,co,,230,6.3,2.8,1.6,12.89,31,84
70607,Seattle,US,10/23/2019,no2,,285,26.0,11.2,3.8,204.88,10,84
69930,Seattle,US,10/24/2019,o3,,162,5.6,2.4,0.8,24.73,2,117
70068,Seattle,US,10/24/2019,pm25,,299,72.0,42.0,9.0,1839.01,117,117
70350,Seattle,US,10/24/2019,co,,233,10.4,5.0,2.8,41.34,56,117
70549,Seattle,US,10/24/2019,so2,,48,2.9,1.5,1.5,5.0,1,117
70628,Seattle,US,10/24/2019,no2,,276,30.6,18.6,8.4,336.43,17,117
69971,Seattle,US,10/25/2019,o3,,184,27.2,10.4,0.8,598.22,8,89
70061,Seattle,US,10/25/2019,pm25,,312,74.0,30.0,8.0,2288.38,89,89
70304,Seattle,US,10/25/2019,co,,240,10.9,3.4,1.5,51.72,37,89
70537,Seattle,US,10/25/2019,so2,,48,2.9,1.5,1.5,4.45,1,89
70633,Seattle,US,10/25/2019,no2,,288,25.1,13.9,2.8,268.27,12,89
69950,Seattle,US,10/26/2019,o3,,207,23.3,18.4,4.8,350.52,15,78
70018,Seattle,US,10/26/2019,pm25,,301,62.0,25.0,9.0,1178.52,78,78
70392,Seattle,US,10/26/2019,co,,232,11.3,2.6,1.6,27.96,30,78
70494,Seattle,US,10/26/2019,so2,,16,1.5,1.5,1.5,0.0,1,78
70608,Seattle,US,10/26/2019,no2,,267,28.8,8.4,2.8,347.5,8,78
69939,Seattle,US,10/27/2019,o3,,216,24.8,12.1,2.4,408.71,10,78
70007,Seattle,US,10/27/2019,pm25,,303,78.0,25.0,5.0,2302.31,78,78
70309,Seattle,US,10/27/2019,co,,227,6.7,2.6,1.9,11.75,30,78
70629,Seattle,US,10/27/2019,no2,,269,24.1,7.5,2.8,247.03,7,78
69951,Seattle,US,10/28/2019,o3,,216,19.2,8.0,2.4,197.62,7,99
70039,Seattle,US,10/28/2019,pm25,,304,94.0,35.0,11.0,1931.74,99,99
70323,Seattle,US,10/28/2019,co,,235,7.5,3.3,2.1,17.87,36,99
70543,Seattle,US,10/28/2019,so2,,24,1.5,1.5,1.5,0.0,1,99
70639,Seattle,US,10/28/2019,no2,,279,25.1,12.1,5.6,120.33,11,99
69903,Seattle,US,10/29/2019,o3,,216,28.1,23.3,8.8,370.29,19,61
70094,Seattle,US,10/29/2019,pm25,,280,80.0,17.0,2.0,3071.72,61,61
70310,Seattle,US,10/29/2019,co,,235,8.7,2.6,1.4,25.92,30,61
70630,Seattle,US,10/29/2019,no2,,271,31.5,7.5,1.0,653.9,7,61
69902,Seattle,US,10/3/2019,o3,,216,26.4,16.0,0.8,720.51,14,61
70050,Seattle,US,10/3/2019,pm25,,299,61.0,17.0,4.0,1283.61,61,61
70383,Seattle,US,10/3/2019,co,,201,7.3,2.1,0.1,21.52,24,61
70509,Seattle,US,10/3/2019,so2,,16,1.5,1.5,1.5,0.0,1,61
70579,Seattle,US,10/3/2019,no2,,222,28.8,13.9,2.8,479.35,12,61
69919,Seattle,US,10/30/2019,o3,,207,16.8,13.6,7.3,61.99,11,95
70053,Seattle,US,10/30/2019,pm25,,308,82.0,33.0,5.0,2529.92,95,95
70363,Seattle,US,10/30/2019,co,,235,6.7,3.0,1.8,11.03,34,95
70525,Seattle,US,10/30/2019,so2,,24,1.5,1.5,1.5,0.0,1,95
70611,Seattle,US,10/30/2019,no2,,276,33.4,14.9,7.5,348.22,13,95
69931,Seattle,US,10/31/2019,o3,,198,10.4,4.8,1.6,63.97,3,144
70095,Seattle,US,10/31/2019,pm25,,310,107.0,53.0,16.0,2069.5,144,144
70355,Seattle,US,10/31/2019,co,,228,9.5,4.7,3.0,35.65,53,144
70550,Seattle,US,10/31/2019,so2,,64,4.3,1.5,1.5,9.64,1,144
70616,Seattle,US,10/31/2019,no2,,282,35.2,23.2,13.9,249.6,22,144
69955,Seattle,US,10/4/2019,o3,,207,24.1,11.2,4.0,557.89,9,57
70043,Seattle,US,10/4/2019,pm25,,304,53.0,15.0,2.0,559.01,57,57
70362,Seattle,US,10/4/2019,co,,237,5.6,2.7,0.9,12.06,31,57
70626,Seattle,US,10/4/2019,no2,,281,25.1,12.1,1.9,315.41,11,57
69956,Seattle,US,10/5/2019,o3,,216,18.4,12.1,2.4,258.47,10,68
70023,Seattle,US,10/5/2019,pm25,,312,89.0,20.0,6.0,1506.61,68,68
70354,Seattle,US,10/5/2019,co,,230,7.7,2.7,1.8,18.63,31,68
70536,Seattle,US,10/5/2019,so2,,16,1.5,1.5,1.5,0.0,1,68
70580,Seattle,US,10/5/2019,no2,,271,25.1,12.1,2.8,226.24,11,68
69957,Seattle,US,10/6/2019,o3,,207,17.6,8.0,1.6,240.19,7,78
70089,Seattle,US,10/6/2019,pm25,,309,78.0,25.0,5.0,2039.58,78,78
70339,Seattle,US,10/6/2019,co,,234,7.0,2.7,1.8,16.23,31,78
70518,Seattle,US,10/6/2019,so2,,8,1.5,1.5,1.5,0.0,1,78
70589,Seattle,US,10/6/2019,no2,,272,22.3,9.3,2.8,283.28,8,78
69996,Seattle,US,10/7/2019,o3,,216,31.2,18.4,1.6,840.55,15,61
70024,Seattle,US,10/7/2019,pm25,,254,53.0,17.0,3.0,931.86,61,61
70390,Seattle,US,10/7/2019,co,,202,4.6,2.3,1.4,9.76,25,61
70515,Seattle,US,10/7/2019,so2,,24,1.5,1.5,1.5,0.0,1,61
70571,Seattle,US,10/7/2019,no2,,242,21.3,8.4,1.0,269.29,8,61
69976,Seattle,US,10/8/2019,o3,,207,29.6,17.6,12.1,239.92,14,55
70065,Seattle,US,10/8/2019,pm25,,294,42.0,14.0,2.0,475.87,55,55
70322,Seattle,US,10/8/2019,co,,234,5.5,2.2,0.9,9.36,25,55
70516,Seattle,US,10/8/2019,so2,,8,1.5,1.5,1.5,0.0,1,55
70590,Seattle,US,10/8/2019,no2,,271,25.1,6.5,1.0,275.65,6,55
69927,Seattle,US,10/9/2019,o3,,207,21.6,15.2,4.8,250.89,13,63
70090,Seattle,US,10/9/2019,pm25,,290,60.0,18.0,3.0,935.49,63,63
70345,Seattle,US,10/9/2019,co,,218,5.7,2.3,1.5,12.48,25,63
70565,Seattle,US,10/9/2019,no2,,240,23.2,9.3,2.8,198.62,8,63
69960,Seattle,US,11/1/2019,o3,,216,12.8,6.4,2.4,85.08,5,139
70012,Seattle,US,11/1/2019,pm25,,312,129.0,51.0,16.0,2547.06,139,139
70297,Seattle,US,11/1/2019,co,,240,7.4,3.4,2.7,8.8,37,139
70505,Seattle,US,11/1/2019,so2,,24,1.5,1.5,1.5,0.0,1,139
70599,Seattle,US,11/1/2019,no2,,288,31.5,15.8,9.3,189.76,14,139
69934,Seattle,US,11/10/2019,o3,,216,12.1,4.8,0.8,93.76,3,119
70062,Seattle,US,11/10/2019,pm25,,296,72.0,43.0,8.0,1573.32,119,119
70380,Seattle,US,11/10/2019,co,,235,6.9,3.2,2.3,12.06,36,119
70619,Seattle,US,11/10/2019,no2,,267,17.6,10.2,6.5,61.63,9,119
69944,Seattle,US,11/11/2019,o3,,144,7.3,3.2,0.8,52.59,3,117
70032,Seattle,US,11/11/2019,pm25,,303,74.0,42.0,10.0,1712.13,117,117
70348,Seattle,US,11/11/2019,co,,234,11.1,3.5,2.2,59.25,40,117
70545,Seattle,US,11/11/2019,so2,,32,2.9,1.5,1.5,3.79,1,117
70554,Seattle,US,11/11/2019,no2,,270,27.8,13.9,3.8,389.83,12,117
69941,Seattle,US,11/12/2019,o3,,180,6.4,1.6,0.8,42.14,1,124
70083,Seattle,US,11/12/2019,pm25,,307,72.0,45.0,20.0,1311.64,124,124
70341,Seattle,US,11/12/2019,co,,229,8.9,3.8,2.0,26.83,42,124
70499,Seattle,US,11/12/2019,so2,,24,1.5,1.5,1.5,0.0,1,124
70620,Seattle,US,11/12/2019,no2,,271,28.8,13.9,7.5,136.81,12,124
69967,Seattle,US,11/13/2019,o3,,180,14.5,4.0,0.8,154.18,3,107
70040,Seattle,US,11/13/2019,pm25,,310,75.0,38.0,13.0,1976.46,107,107
70375,Seattle,US,11/13/2019,co,,234,7.4,3.3,2.3,10.87,36,107
70534,Seattle,US,11/13/2019,so2,,24,1.5,1.5,1.5,0.0,1,107
70567,Seattle,US,11/13/2019,no2,,281,18.6,12.1,3.8,128.38,11,107
69961,Seattle,US,11/14/2019,o3,,135,2.4,0.8,0.8,3.27,0,149
70059,Seattle,US,11/14/2019,pm25,,312,91.0,55.0,16.0,1780.23,149,149
70381,Seattle,US,11/14/2019,co,,236,11.9,4.2,2.6,48.16,48,149
70544,Seattle,US,11/14/2019,so2,,72,4.3,1.5,1.5,9.32,1,149
70645,Seattle,US,11/14/2019,no2,,283,26.9,15.8,8.4,193.48,14,149
69945,Seattle,US,11/15/2019,o3,,198,23.3,16.0,0.8,794.49,14,89
70092,Seattle,US,11/15/2019,pm25,,308,63.0,30.0,8.0,1619.18,89,89
